row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
852_66,852,66,0.84405,-0.51555,-0.069865,0.13003,0.083716,-0.068091,0.087599,-0.98165,3.9263,-7.0614
852_67,852,67,0.84399,-0.51565,-0.069838,0.13003,0.0057086,0.0071645,0.098661,-0.49185,3.7264,-7.2932
852_68,852,68,0.8439399999999999,-0.51571,-0.06979199999999999,0.13015,-0.060458000000000005,0.068851,0.075141,-0.9144100000000001,3.4149,-8.4934
852_69,852,69,0.8438899999999999,-0.5158,-0.06976900000000001,0.13012,-0.056379,0.046808999999999996,0.08655800000000001,0.49556999999999995,3.5881,-9.2748
852_70,852,70,0.84383,-0.5159,-0.069753,0.1301,0.020945,-0.01166,0.089879,0.43901999999999997,3.4722,-9.961
852_71,852,71,0.8438,-0.51598,-0.06970499999999999,0.13003,0.071365,-0.008867700000000001,0.07019600000000001,2.239,4.003,-9.5985
852_72,852,72,0.84377,-0.5160600000000001,-0.069618,0.12997,0.075853,0.025217,0.07120499999999999,0.9675600000000001,3.0257,-8.9435
852_73,852,73,0.84373,-0.5160899999999999,-0.06964400000000001,0.1301,0.033657,-0.0042185,0.039677,0.94876,2.6874,-8.3386
852_74,852,74,0.8436899999999999,-0.51615,-0.06965299999999999,0.13008,0.010884999999999999,-0.023632,0.055020000000000006,1.0112,2.4397,-8.3705
852_75,852,75,0.84367,-0.51618,-0.069654,0.13007,0.005710100000000001,-0.0089765,0.026628,0.51149,2.69,-9.7627
852_76,852,76,0.8436600000000001,-0.5162,-0.06962,0.13013,-0.029479,0.046353,0.023213,1.8305,3.9775,-10.32
852_77,852,77,0.84364,-0.51627,-0.069536,0.13002,0.0092208,0.0287,0.015253000000000001,1.1781,1.5158,-12.082
852_78,852,78,0.8436299999999999,-0.51632,-0.069501,0.12988,0.10949,-0.037204,0.025913,1.7933,0.70015,-11.68
852_79,852,79,0.84364,-0.51637,-0.069452,0.12969,0.15533,-0.052826,0.026241000000000004,1.5099,1.7584,-8.6549
852_80,852,80,0.8436299999999999,-0.51639,-0.069441,0.12963,0.0397,-0.016586,0.019066,0.8771200000000001,2.2016,-6.6294
852_81,852,81,0.84359,-0.5164,-0.069465,0.12984,-0.08569700000000001,0.010945,0.029081,1.0195,3.2726,-6.4539
852_82,852,82,0.84355,-0.51642,-0.06954099999999999,0.12995,-0.10355999999999999,-0.012121,0.025071,0.41823999999999995,1.0979,-9.9754
852_83,852,83,0.84352,-0.51649,-0.069569,0.12991,0.014991999999999998,-0.043902,0.051236000000000004,0.91789,-0.32491,-12.237
852_84,852,84,0.8435,-0.51656,-0.069534,0.12977,0.10919000000000001,-0.042173,0.058138,0.35204,1.0826,-10.508
852_85,852,85,0.8434799999999999,-0.51658,-0.069538,0.12980999999999998,0.044438,-0.0095293,0.058717,1.8606,3.3242,-7.774
852_86,852,86,0.8434200000000001,-0.51666,-0.0696,0.12988,-0.075425,-0.024846,0.079669,0.052804,2.41,-7.2478
852_87,852,87,0.84335,-0.51674,-0.069717,0.12994,-0.097552,-0.06309,0.073108,1.1964,1.2697,-10.19
852_88,852,88,0.8432799999999999,-0.51684,-0.069774,0.12997,-0.044220999999999996,-0.041591,0.095603,0.69686,0.5405300000000001,-12.379000000000001
852_89,852,89,0.8432700000000001,-0.5169100000000001,-0.069707,0.12976,0.025147,-0.043063,0.078151,-0.30226,2.0474,-10.790999999999999
852_90,852,90,0.84321,-0.51702,-0.069715,0.12972,0.023532,-0.036918,0.093769,1.3197,3.6347,-8.8176
852_91,852,91,0.84315,-0.51712,-0.06977799999999999,0.12972,-0.029865,-0.05494400000000001,0.087877,-0.55575,3.0014,-8.6115
852_92,852,92,0.8430799999999999,-0.5172100000000001,-0.069867,0.12974000000000002,-0.051561,-0.06614,0.08669600000000001,0.97326,2.6492,-9.5782
852_93,852,93,0.84301,-0.51731,-0.0699,0.12975,-0.030552999999999997,-0.048310000000000006,0.083552,-1.0132,1.2824,-10.475999999999999
852_94,852,94,0.84296,-0.51739,-0.069935,0.12975,-0.01376,-0.034691,0.064617,0.75475,2.8976,-9.632
852_95,852,95,0.8428899999999999,-0.51748,-0.069995,0.12977,-0.042336,-0.04459,0.08886000000000001,-0.8631200000000001,3.9347,-8.4895
852_96,852,96,0.8428399999999999,-0.51754,-0.07011,0.12980999999999998,-0.076057,-0.069892,0.049716,-0.65436,3.4969,-10.238999999999999
852_97,852,97,0.84277,-0.51767,-0.07013,0.12980999999999998,-0.030081999999999998,-0.029467,0.078973,0.017461,2.7347,-10.927999999999999
852_98,852,98,0.8427399999999999,-0.51772,-0.07011,0.12976,0.037563,-0.01139,0.05016,-2.0445,1.7646,-10.056000000000001
852_99,852,99,0.8427,-0.51779,-0.070104,0.12971,0.038688,-0.027105,0.057273000000000004,0.11481,3.4284,-7.7547
852_100,852,100,0.8426600000000001,-0.5178699999999999,-0.07013,0.12969,0.00039488,-0.036022000000000005,0.06776900000000001,-2.0416,3.7118,-6.2976
852_101,852,101,0.8426100000000001,-0.5179,-0.07028200000000001,0.12982,-0.071862,-0.016671000000000002,0.0503,-0.23242,3.9778,-7.5561
852_102,852,102,0.84255,-0.5179600000000001,-0.0703,0.12993,-0.08444199999999999,0.024554,0.071201,-1.4805,3.0517,-9.777000000000001
852_103,852,103,0.84251,-0.5180100000000001,-0.07031,0.12995,-0.020947999999999998,-0.0040472,0.049016000000000004,-0.9815299999999999,1.8533,-11.415
852_104,852,104,0.84247,-0.5181,-0.070289,0.12991,0.035317,-0.014216999999999999,0.076661,-0.18250999999999998,4.0433,-9.6291
852_105,852,105,0.8424299999999999,-0.5181600000000001,-0.070342,0.12991,0.015403,-0.016041,0.057776,-0.90412,4.2583,-8.59
852_106,852,106,0.8423799999999999,-0.51823,-0.070341,0.12994,-0.022975,0.004749000000000001,0.0688,0.23920999999999998,2.8882,-8.6284
852_107,852,107,0.8423299999999999,-0.5183,-0.07035599999999999,0.12999000000000002,-0.040576,-0.00077486,0.069951,-1.0188,3.8236,-8.3078
852_108,852,108,0.8422700000000001,-0.51837,-0.070391,0.13004000000000002,-0.05134,-0.012758,0.075623,0.062716,3.2869,-10.505
852_109,852,109,0.8422299999999999,-0.51847,-0.070347,0.12996,-0.012466,-0.0077054,0.082855,-1.4827,2.8216,-11.289000000000001
852_110,852,110,0.8422,-0.51853,-0.07030299999999999,0.12995,0.024903,0.017671,0.060089,0.32044,4.6626,-10.466
852_111,852,111,0.8421299999999999,-0.51864,-0.070257,0.12995,0.017054,0.017121,0.10026,-0.6526,3.9677,-10.14
852_112,852,112,0.84209,-0.51872,-0.070254,0.12993,0.017574,-0.018799,0.069645,-0.67875,2.7743,-10.237
852_113,852,113,0.8420200000000001,-0.51882,-0.070261,0.13,0.019239,0.010126999999999999,0.097732,0.79202,2.8169999999999997,-9.6839
852_114,852,114,0.8419700000000001,-0.51889,-0.070217,0.13001,0.011225,0.023288999999999997,0.07420800000000001,-0.7939,4.0424,-8.1602
852_115,852,115,0.84191,-0.51898,-0.070217,0.13005,-0.028872000000000002,0.0040844,0.08807000000000001,0.82862,4.474,-7.8825
852_116,852,116,0.84185,-0.51907,-0.070226,0.13008,-0.025743000000000002,-0.0063881,0.087611,-0.47858999999999996,3.9827,-8.1509
852_117,852,117,0.8418200000000001,-0.5191399999999999,-0.070189,0.13,0.027527999999999997,0.0032693000000000006,0.073914,0.72687,2.6592,-9.6497
852_118,852,118,0.84178,-0.51923,-0.070108,0.12994,0.07284700000000001,0.019637,0.08189400000000001,-0.029385,3.0104,-8.092
852_119,852,119,0.84175,-0.51931,-0.070083,0.1299,0.037232,-0.009633599999999999,0.065169,0.078095,3.6921,-7.117999999999999
852_120,852,120,0.8416899999999999,-0.5193800000000001,-0.070074,0.12994,-0.023308000000000002,0.01124,0.07534500000000001,1.6159,4.5438,-7.3734
852_121,852,121,0.8416399999999999,-0.51945,-0.070094,0.13002,-0.060833000000000005,0.033855,0.063699,0.978,3.8653,-9.2917
852_122,852,122,0.8416,-0.51951,-0.07007999999999999,0.13005,-0.018013,0.016272,0.055291999999999994,2.0615,2.708,-11.219000000000001
852_123,852,123,0.8415799999999999,-0.51956,-0.07004400000000001,0.12997,0.075009,-0.019216999999999998,0.044544,1.933,2.4337,-10.732000000000001
852_124,852,124,0.8415600000000001,-0.51963,-0.069997,0.12980999999999998,0.1236,-0.039324,0.051294000000000006,1.8152,3.2392,-8.6362
852_125,852,125,0.8415100000000001,-0.5197,-0.070024,0.1299,0.075629,-0.035289999999999995,0.046377,0.67599,4.3121,-6.0165
852_126,852,126,0.84149,-0.51973,-0.070016,0.12993,-0.015277,0.012662,0.029999,2.05,3.3576,-6.79
852_127,852,127,0.84146,-0.51975,-0.070023,0.13001,-0.062051,0.026937,0.032926,1.831,2.3898,-9.1673
1160_0,1160,0,-0.35114,0.92363,0.14122,-0.060566999999999996,0.14019,0.019416,0.0030905,-0.44141,7.1132,-4.1883
1160_1,1160,1,-0.35112,0.92363,0.14128,-0.060524,-0.035611000000000004,-0.052358,0.0067412999999999995,0.33481,10.078,-3.7771
1160_2,1160,2,-0.3511,0.92366,0.14115,-0.060504999999999996,-0.066094,-0.0070721000000000004,0.051302,1.3601,2.3985,-14.555
1160_3,1160,3,-0.35106,0.92371,0.14094,-0.060452,0.1698,0.011547,0.050254,-0.25098000000000004,3.9207,-13.065999999999999
1160_4,1160,4,-0.35096,0.9238200000000001,0.14054,-0.060311000000000003,0.34551,-0.0070333,0.10147,3.4295,4.3117,-10.399000000000001
1160_5,1160,5,-0.35078000000000004,0.9239299999999999,0.14031,-0.06009,0.23285999999999998,-0.12555999999999998,0.15092,-0.87031,5.4053,-5.403
1160_6,1160,6,-0.35076,0.9239,0.14059000000000002,-0.060147000000000006,0.040238,-0.09881000000000001,0.13427999999999998,3.4724,2.6042,-7.9611
1160_7,1160,7,-0.35054,0.9239799999999999,0.14056,-0.060249000000000004,-0.0020698,0.058313,0.19367,2.5983,0.19004000000000001,-10.517999999999999
1160_8,1160,8,-0.3504,0.92405,0.14045,-0.060215,0.091504,-0.014266,0.12830999999999998,2.0386,1.0363,-10.542
1160_9,1160,9,-0.35013,0.92419,0.1403,-0.059987,0.17698,-0.1635,0.2201,4.4565,0.8401299999999999,-11.527999999999999
1160_10,1160,10,-0.34996,0.9243100000000001,0.14007,-0.059639,0.21444000000000002,-0.24503000000000003,0.1898,-1.0548,0.106,-10.707
1160_11,1160,11,-0.34976,0.9244100000000001,0.13993,-0.059541,0.13441,-0.058864,0.16862,4.4653,0.70521,-8.6006
1160_12,1160,12,-0.34959,0.9245,0.13981,-0.05955,0.086904,0.015998,0.15921,-2.0094,-2.6910000000000003,-7.1917
1160_13,1160,13,-0.34942,0.92456,0.13988,-0.059391,-0.006127399999999999,-0.15792,0.11897,1.6753,-0.9433299999999999,-7.9117
1160_14,1160,14,-0.34906,0.9247200000000001,0.13984000000000002,-0.059162,-0.088422,-0.18745,0.17335,0.6147600000000001,1.3247,-10.129
1160_15,1160,15,-0.34895,0.92475,0.13993,-0.059042,-0.036660000000000005,-0.12872999999999998,0.07445399999999999,-2.9078,-3.4427,-14.787
1160_16,1160,16,-0.34888,0.92481,0.13977,-0.058974,0.1377,-0.01715,0.067131,0.12136,-0.98649,-11.030999999999999
1160_17,1160,17,-0.34881,0.9248700000000001,0.13960999999999998,-0.058772000000000005,0.18199,-0.11525999999999999,0.057882,-6.2763,-2.3238,-5.978
1160_18,1160,18,-0.34862,0.9249299999999999,0.13978,-0.058557000000000005,0.12043,-0.17478,0.049661000000000004,-2.4367,-1.5657,-3.127
1160_19,1160,19,-0.34856,0.9249299999999999,0.13992000000000002,-0.058596,-0.12095,-0.017163,0.03929,-6.1843,0.22746999999999998,-3.5592
1160_20,1160,20,-0.34857,0.9248700000000001,0.14021,-0.058837,-0.28609,0.10178999999999999,-0.012076,-5.34,0.27808,-7.7949
1160_21,1160,21,-0.34858,0.9248200000000001,0.14037,-0.059074,-0.18544000000000002,0.13476,0.0017419,-3.8596,0.6560600000000001,-12.245999999999999
1160_22,1160,22,-0.34853,0.92491,0.14006,-0.058732000000000006,-0.039345,0.086854,-0.039451,-1.4731,-2.9960000000000004,-20.244
1160_23,1160,23,-0.34865999999999997,0.9248799999999999,0.1399,-0.058827,0.097053,0.13124,-0.08339400000000001,4.3929,-0.40773000000000004,-15.767000000000001
1160_24,1160,24,-0.34876999999999997,0.92486,0.13978,-0.058874,0.07600499999999999,0.080839,-0.074427,1.4555,3.0268,-6.8892
1160_25,1160,25,-0.34886999999999996,0.9248,0.13993,-0.058804999999999996,-0.088285,-0.077057,-0.1044,2.2613,0.65664,-7.8639
1160_26,1160,26,-0.34876999999999997,0.9247799999999999,0.1402,-0.059062,-0.18748,-0.09539600000000001,-0.040795,-2.0515,-2.1087,-10.937000000000001
1160_27,1160,27,-0.34884,0.9247299999999999,0.14035,-0.059059,-0.11002999999999999,-0.032652999999999995,-0.077312,-6.7657,0.60639,-11.007
1160_28,1160,28,-0.3489,0.92468,0.14043,-0.059286,-0.12573,0.15353,-0.028449000000000002,-1.8246,3.0198,-11.493
1160_29,1160,29,-0.34894000000000003,0.92465,0.1404,-0.059534000000000004,-0.043976,0.19954000000000002,-0.010413,-3.6198,0.85315,-12.415999999999999
1160_30,1160,30,-0.34897,0.92464,0.14055,-0.059311,-0.0057667000000000005,0.08727,0.020087999999999998,5.2775,1.6376,-10.19
1160_31,1160,31,-0.34885,0.9246700000000001,0.14057,-0.059346,-0.024030000000000003,0.0060096,0.097914,5.0274,0.49618999999999996,-7.7545
1160_32,1160,32,-0.34876,0.9247,0.14067000000000002,-0.059292,-0.062204999999999996,-0.079752,0.063963,4.0347,0.85116,-5.1272
1160_33,1160,33,-0.34861,0.9247200000000001,0.14088,-0.059347000000000004,-0.1735,-0.03514,0.11285,4.9893,3.3275,-3.239
1160_34,1160,34,-0.34864,0.92468,0.14097,-0.059601,-0.27647,-0.055018,0.099172,-1.2227,1.5153,-6.2961
1160_35,1160,35,-0.34842,0.92471,0.14127,-0.059641,-0.23445,-0.077555,0.15715,0.92369,2.7103,-9.6233
1160_36,1160,36,-0.3482,0.9247700000000001,0.14144,-0.059676,-0.13932,-0.049569999999999996,0.17872000000000002,-3.8506,3.2859,-10.969000000000001
1160_37,1160,37,-0.34803,0.9248200000000001,0.14145,-0.059749000000000003,-0.032304,0.028600999999999998,0.14787,1.2376,1.3202,-12.517999999999999
1160_38,1160,38,-0.34781999999999996,0.92486,0.14168,-0.059836,-0.055538,0.053589,0.18531,0.78577,4.8241,-8.3187
1160_39,1160,39,-0.34762,0.9248799999999999,0.14199,-0.059909000000000004,-0.25755,-0.05562,0.14223,3.1089,5.9444,-8.0993
1160_40,1160,40,-0.34741,0.92491,0.14234000000000002,-0.059937,-0.27438,-0.10271,0.15378,3.2911,3.6439,-12.902000000000001
1160_41,1160,41,-0.34728000000000003,0.9249299999999999,0.14252,-0.059895000000000004,-0.12395999999999999,-0.095983,0.083014,0.80586,3.3492,-15.91
1160_42,1160,42,-0.34714,0.925,0.1424,-0.059963,-0.022055,-0.047307999999999996,0.059681,1.3904,6.8089,-13.085999999999999
1160_43,1160,43,-0.34711,0.92501,0.14242,-0.059898,0.004762399999999999,-0.056612,0.01867,-2.2543,5.8617,-8.9822
1160_44,1160,44,-0.34711,0.925,0.14247,-0.059833000000000004,-0.026119999999999997,-0.06367300000000001,-0.017603,-0.2096,6.8542,-5.8788
1160_45,1160,45,-0.34714,0.9249700000000001,0.14262,-0.059894,-0.1251,0.010028,-0.025979000000000002,-2.154,7.19,-4.0905
1160_46,1160,46,-0.34707,0.92496,0.14286,-0.059903,-0.18588,0.053415,-0.092147,-0.99236,6.4284,-6.4421
1160_47,1160,47,-0.34717,0.92489,0.14300000000000002,-0.060039999999999996,-0.14677,0.074893,-0.078711,0.40168000000000004,7.0935,-8.1324
1160_48,1160,48,-0.34728000000000003,0.92484,0.14306,-0.060037,-0.043489,-0.0028625,-0.10397,-1.6230000000000002,7.5967,-8.3889
1160_49,1160,49,-0.3474,0.9248,0.14305,-0.059972000000000004,0.024641999999999997,-0.030686,-0.10590999999999999,1.1088,7.817,-9.3187
1160_50,1160,50,-0.3474,0.9247700000000001,0.14318,-0.060071000000000006,0.025657999999999997,0.013052000000000001,-0.097027,-2.343,8.6053,-7.8033
1160_51,1160,51,-0.34752,0.9247200000000001,0.1432,-0.060083000000000004,-0.016421,0.020038999999999998,-0.10407999999999999,-0.5099,7.9882,-7.5196
1160_52,1160,52,-0.34758,0.9247,0.1432,-0.060110000000000004,-0.009802,0.026788,-0.047448000000000004,-2.1436,8.0937,-7.0428
1160_53,1160,53,-0.34763,0.92468,0.1432,-0.060073,0.0070587,-0.021866,-0.046736,-2.4137,8.6481,-7.82
1160_54,1160,54,-0.34767,0.92468,0.14315999999999998,-0.06005,0.02539,0.02286,0.014549000000000001,-0.0064539,8.9679,-9.0214
1160_55,1160,55,-0.34765,0.9247,0.14304,-0.060085,0.07696599999999999,0.054067,0.031684,-2.0089,7.9769,-9.9535
1160_56,1160,56,-0.34756,0.92475,0.14292,-0.060063,0.099449,0.0054583,0.085352,-0.12557000000000001,8.3809,-9.6036
1160_57,1160,57,-0.34742,0.9248299999999999,0.14281,-0.059992,0.10527,-0.040767000000000005,0.12224000000000002,-2.0532,7.1813,-10.321
1160_58,1160,58,-0.34743,0.9248299999999999,0.14276,-0.059992,0.13572,0.0087678,0.14885,-0.42899,7.3417,-11.244000000000002
1160_59,1160,59,-0.34726,0.9249200000000001,0.14256,-0.060047,0.13354000000000002,0.072148,0.16604000000000002,-0.55035,6.7867,-10.363
1160_60,1160,60,-0.34707,0.9250200000000001,0.14236,-0.060061,0.14483,0.038544999999999996,0.18356,0.22549,5.52,-9.6922
1160_61,1160,61,-0.34685,0.92514,0.14218,-0.059987,0.15886,-0.034345999999999995,0.19215,1.4753,4.9143,-9.7553
1160_62,1160,62,-0.3467,0.92522,0.14207,-0.059892999999999995,0.16399999999999998,-0.039819,0.1824,1.0183,2.7735,-10.929
1160_63,1160,63,-0.34654,0.92532,0.14185,-0.059821000000000006,0.18636,-0.01571,0.15262,0.48562,2.5005,-10.447000000000001
1160_64,1160,64,-0.34642,0.9254,0.14163,-0.059777,0.17829,0.010185,0.11787,1.0859,2.1895,-9.7857
1160_65,1160,65,-0.34631,0.9254700000000001,0.14146,-0.05971,0.14284000000000002,-0.019227,0.09892999999999999,0.30301,1.3413,-8.8004
1160_66,1160,66,-0.34612,0.9255700000000001,0.14129,-0.059596,0.14828,-0.034824,0.058141,0.20029,0.19355999999999998,-9.3527
1160_67,1160,67,-0.34611,0.9256,0.14115,-0.059577,0.11417000000000001,0.022762,0.020193,1.2058,0.19154000000000002,-9.2291
1160_68,1160,68,-0.34615999999999997,0.9256,0.141,-0.05960700000000001,0.10247,0.069101,-0.030088,0.56302,-0.7903100000000001,-8.8584
1160_69,1160,69,-0.34625,0.9255899999999999,0.14085999999999999,-0.059585,0.11037999999999999,0.032175,-0.061624,0.93335,-1.3106,-7.9125
1160_70,1160,70,-0.34614,0.92566,0.14075,-0.059475,0.081968,-0.0031605,-0.08018,1.0359,-0.33831999999999995,-7.1944
1160_71,1160,71,-0.34626,0.9256200000000001,0.14073,-0.059466,0.024538,0.017041999999999998,-0.09942899999999999,-0.2668,-0.93775,-8.7688
1160_72,1160,72,-0.34642,0.92555,0.14072,-0.059541,-0.015479,0.078338,-0.12892,0.6131300000000001,-0.83873,-9.7106
1160_73,1160,73,-0.34656,0.9254899999999999,0.14072,-0.059615999999999995,-0.018167,0.07476100000000001,-0.11352000000000001,-0.33351,-0.31655,-10.141
1160_74,1160,74,-0.34661,0.9255,0.14057999999999998,-0.059498,0.006751699999999999,0.010978,-0.10812999999999999,0.5335,-0.214,-11.489
1160_75,1160,75,-0.3467,0.9254700000000001,0.14056,-0.059498,0.014209999999999999,0.016215,-0.071283,0.8531200000000001,0.83539,-11.09
1160_76,1160,76,-0.3468,0.9254399999999999,0.14054,-0.059525,0.014122999999999998,0.041427,-0.08495599999999999,1.0832,1.3542,-10.04
1160_77,1160,77,-0.34686,0.92542,0.14051,-0.059570000000000005,0.006474600000000001,0.047356,-0.04278,2.4596,1.0094,-9.9574
1160_78,1160,78,-0.34693,0.9253899999999999,0.14055,-0.059549,0.0029549,-0.031129,-0.006008100000000001,0.66971,0.9288299999999999,-9.1614
1160_79,1160,79,-0.34689000000000003,0.9254,0.14059000000000002,-0.059457,-0.0053972000000000004,-0.08474,0.022586000000000002,1.2836,1.7553,-9.4109
1160_80,1160,80,-0.34681999999999996,0.92542,0.1406,-0.059476999999999995,-0.0096083,0.0053719,0.055774000000000004,1.6573,3.1301,-8.6654
1160_81,1160,81,-0.34675,0.92545,0.14057999999999998,-0.059514,-0.0013083,0.020166999999999997,0.071785,-0.17182,1.4352,-9.363999999999999
1160_82,1160,82,-0.34673000000000004,0.9254700000000001,0.14053,-0.059459000000000005,0.044835,-0.042786000000000005,0.10955,1.6957,1.5215,-8.7785
1160_83,1160,83,-0.34657,0.9255399999999999,0.1405,-0.059389,0.048853,-0.06274600000000001,0.13523,1.9278,1.113,-8.3829
1160_84,1160,84,-0.3464,0.92561,0.14049,-0.059359,0.015175,-0.040773000000000004,0.13713,2.0767,1.9123,-7.312
1160_85,1160,85,-0.34624,0.92566,0.14054,-0.059355,-0.037305,-0.037630000000000004,0.12879000000000002,2.1285,0.8308700000000001,-7.7207
1160_86,1160,86,-0.34613,0.9257,0.14053,-0.059313,-0.020774,-0.088701,0.1326,1.3956,-0.74046,-9.4685
1160_87,1160,87,-0.34598,0.92576,0.14057,-0.059196000000000006,0.0044583999999999995,-0.11714000000000001,0.1169,1.0973,0.52086,-9.3953
1160_88,1160,88,-0.34585,0.92581,0.1406,-0.059124,-0.0079617,-0.079387,0.09425900000000001,0.33161,-0.07337300000000001,-9.9566
1160_89,1160,89,-0.34578000000000003,0.9258299999999999,0.14065,-0.059109,-0.029120999999999998,-0.032732,0.055745,0.25661,-0.7657,-10.245999999999999
1160_90,1160,90,-0.34562,0.9258799999999999,0.14075,-0.059079,-0.05998200000000001,-0.052367,0.03556,0.079163,0.37211,-9.4752
1160_91,1160,91,-0.34559,0.9258700000000001,0.1409,-0.059022000000000005,-0.096738,-0.086609,0.0086546,-0.4728,-0.14527,-10.759
1160_92,1160,92,-0.34561,0.92585,0.141,-0.058977999999999996,-0.066985,-0.057776,-0.032729,-0.54348,-1.5467,-12.595999999999998
1160_93,1160,93,-0.34569,0.92581,0.14103,-0.058986000000000004,-0.022487,0.008426600000000001,-0.06344,-0.32127,-0.47511000000000003,-11.008
1160_94,1160,94,-0.34561,0.9258299999999999,0.14113,-0.058952,-0.056805999999999995,-0.006712999999999999,-0.082947,-1.9888,0.058476,-8.6798
1160_95,1160,95,-0.34571,0.9257700000000001,0.14131,-0.058946000000000005,-0.13794,-0.041257,-0.099236,-1.3869,1.7216,-7.9225
1160_96,1160,96,-0.34581999999999996,0.92568,0.14155,-0.059036,-0.20718000000000003,0.016589,-0.1088,-1.2115,0.39433,-10.655999999999999
1160_97,1160,97,-0.34597,0.9256,0.14169,-0.059154,-0.14224,0.068094,-0.12297999999999999,-2.3499,0.061279999999999994,-11.774000000000001
1160_98,1160,98,-0.34603,0.92558,0.14168,-0.059087,-0.09156,0.034416,-0.13657,-1.2288,2.4524,-9.6878
1160_99,1160,99,-0.34615,0.92551,0.14181,-0.059132000000000004,-0.10835,0.014681,-0.10203999999999999,-0.62493,3.0146,-8.8558
1160_100,1160,100,-0.34626,0.9254399999999999,0.14197,-0.059182000000000005,-0.13771,0.008560700000000001,-0.10970999999999999,-1.3195,2.9195,-8.7615
1160_101,1160,101,-0.34636,0.92537,0.14218,-0.059301,-0.18742999999999999,0.045201,-0.086358,0.027222000000000003,4.5989,-7.9422
1160_102,1160,102,-0.34646,0.9253,0.14232,-0.059401,-0.18452000000000002,0.039062,-0.06868099999999999,-1.531,4.5096,-8.5145
1160_103,1160,103,-0.34648,0.9252600000000001,0.1425,-0.05945399999999999,-0.14568,-0.004126100000000001,-0.027631,-0.49546,6.1099,-8.655
1160_104,1160,104,-0.34646,0.92525,0.14264000000000002,-0.059490999999999995,-0.11569000000000002,-0.012739,0.0083417,-2.1311,7.1969,-8.9071
1160_105,1160,105,-0.34643,0.92524,0.14273,-0.059573,-0.095847,0.031932,0.021786,-0.8519100000000001,7.8729,-8.7862
1160_106,1160,106,-0.34646,0.92519,0.14293,-0.059735,-0.10189,0.071253,0.069052,-0.20735,8.4863,-8.5334
1160_107,1160,107,-0.34634000000000004,0.9252100000000001,0.14303,-0.059784000000000004,-0.09024700000000001,-0.0069946,0.099951,-1.8069,8.4069,-8.7979
1160_108,1160,108,-0.34617,0.92527,0.14307999999999998,-0.059789,-0.041968,-0.031856,0.13530999999999999,0.25137,8.9405,-9.3504
1160_109,1160,109,-0.34601,0.9253299999999999,0.14306,-0.059858,-0.0044063,0.034957999999999996,0.14665,-0.62098,8.988999999999999,-9.0941
1160_110,1160,110,-0.34597,0.9253299999999999,0.14312,-0.059939,0.023622999999999998,0.055626,0.14445,0.032467,9.7152,-7.6067
1160_111,1160,111,-0.34579,0.9254,0.14307,-0.059958000000000004,0.030664999999999998,0.0031039,0.15741,0.47718999999999995,8.2949,-8.2422
1160_112,1160,112,-0.3456,0.92548,0.14302,-0.059922,0.048985,-0.036754,0.15855999999999998,0.50425,8.794,-8.328
1160_113,1160,113,-0.34545,0.92555,0.14295,-0.059911,0.051505999999999996,-0.011823,0.13845,0.16496,8.6915,-8.9457
1160_114,1160,114,-0.34531,0.9256,0.14290999999999998,-0.060021000000000005,0.055267,0.039776,0.10835999999999998,0.53865,8.2892,-9.0731
1160_115,1160,115,-0.34521999999999997,0.92566,0.14276,-0.060030999999999994,0.11084000000000001,0.036147000000000006,0.090377,0.73148,8.1359,-9.1703
1160_116,1160,116,-0.34513,0.9257200000000001,0.1426,-0.059954999999999994,0.14012,-0.026213,0.087269,-0.050643,6.973,-8.7978
1160_117,1160,117,-0.34509,0.9257799999999999,0.14235,-0.059848,0.22184,-0.016589,0.042529000000000004,0.81525,4.3469999999999995,-9.4465
1160_118,1160,118,-0.34495,0.92584,0.14225,-0.059907,0.22683000000000003,0.058503,0.026104000000000002,0.7098399999999999,5.0184,-6.8745
1160_119,1160,119,-0.34496,0.92586,0.14213,-0.059907,0.093336,0.034176,0.0023961,0.005527499999999999,7.3079,-5.0244
1160_120,1160,120,-0.34497,0.92585,0.14215,-0.059942999999999996,-0.028125999999999998,0.021999,-0.0042126,1.0408,5.9827,-8.6124
1160_121,1160,121,-0.345,0.92585,0.14206,-0.059947,0.071216,0.032772,-0.019047,0.1341,3.5484,-13.012
1160_122,1160,122,-0.34499,0.92594,0.14157,-0.059802,0.26552,0.085354,-0.036398,2.2767,0.9904700000000001,-15.659
1160_123,1160,123,-0.34504,0.92601,0.14107,-0.059642999999999995,0.41755,0.020600999999999998,-0.015946000000000002,-0.15916,1.7275,-9.0723
1160_124,1160,124,-0.3451,0.92605,0.1407,-0.059451,0.33553,-0.035726999999999995,-0.033319999999999995,2.654,2.3698,-4.5858
1160_125,1160,125,-0.34511,0.92604,0.14071,-0.059534000000000004,-0.02557,0.0623,0.00030696,4.0726,3.7968,-4.4197
1160_126,1160,126,-0.34517,0.9259999999999999,0.14082,-0.059633000000000005,-0.20635,0.09328600000000001,-0.041388999999999995,2.4849,-0.58575,-11.769
1160_127,1160,127,-0.34517,0.92599,0.14082999999999998,-0.05966799999999999,-0.020066999999999998,0.022823,-0.0022188000000000004,6.0521,-2.3656,-18.031
