row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
209_12,209,12,-0.7016399999999999,-0.6966,-0.11364,-0.097684,0.0036374000000000003,0.027169,-0.05864199999999999,-0.24395,2.4554,-9.1764
209_13,209,13,-0.70158,-0.6966600000000001,-0.11366,-0.097665,0.0019819000000000004,0.031111,-0.063455,-0.11819,2.465,-9.2853
209_14,209,14,-0.7015100000000001,-0.6967300000000001,-0.11367999999999999,-0.09764600000000001,0.0019997,0.030844,-0.07079099999999999,-0.36641,2.4252,-9.3792
209_15,209,15,-0.70144,-0.6968,-0.11369000000000001,-0.097618,0.0093788,0.035168,-0.076407,-0.11799000000000001,2.4602,-9.3707
209_16,209,16,-0.70138,-0.69686,-0.1137,-0.097592,0.0078201,0.037962,-0.083125,-0.4624,2.6177,-9.1769
209_17,209,17,-0.7013,-0.69694,-0.11372,-0.09757300000000001,-0.0012293,0.037298000000000005,-0.091904,-0.27164,2.6876,-9.184
209_18,209,18,-0.7012,-0.69704,-0.11375,-0.09754700000000001,-0.00074804,0.047366000000000005,-0.10234,-0.41851000000000005,2.7113,-9.2616
209_19,209,19,-0.7011,-0.69714,-0.11377999999999999,-0.097522,-0.00096709,0.048342,-0.11365,-0.37806999999999996,2.9211,-9.2639
209_20,209,20,-0.70101,-0.69723,-0.1138,-0.097499,-0.0081271,0.057214999999999995,-0.11721,-0.15646,3.02,-9.3561
209_21,209,21,-0.7009,-0.69734,-0.11383,-0.097471,-0.0019506,0.054564999999999995,-0.12165999999999999,-0.22928,3.1304,-9.2858
209_22,209,22,-0.7007800000000001,-0.69745,-0.11385999999999999,-0.097443,0.00094622,0.051358,-0.12203,0.1474,3.1695,-9.3323
209_23,209,23,-0.70067,-0.69757,-0.11389,-0.09741,0.0053033,0.052226,-0.12574000000000002,-0.12662,3.1699,-9.2788
209_24,209,24,-0.70055,-0.6976899999999999,-0.11391,-0.097388,0.008735099999999999,0.053454999999999996,-0.12772999999999998,0.26531,3.3546,-9.2231
209_25,209,25,-0.70044,-0.6978,-0.11394000000000001,-0.097349,0.008946700000000002,0.05516,-0.11893,0.010191,3.3477,-9.2379
209_26,209,26,-0.70033,-0.69791,-0.11395999999999999,-0.097314,0.008559200000000001,0.050983,-0.12397000000000001,0.1666,3.3754,-9.3939
209_27,209,27,-0.70022,-0.69802,-0.11397,-0.097272,0.018142,0.048797,-0.11375,0.28591,3.364,-9.5752
209_28,209,28,-0.7001,-0.69815,-0.11399000000000001,-0.09723899999999999,0.021911,0.053772,-0.11406,0.10247,3.1806,-9.6399
209_29,209,29,-0.7,-0.69825,-0.114,-0.097191,0.022565,0.049503,-0.10859,0.55995,3.2815,-9.4361
209_30,209,30,-0.6999,-0.69835,-0.11400999999999999,-0.09714,0.026126,0.049394,-0.10597000000000001,0.22871,3.2073,-9.3254
209_31,209,31,-0.69981,-0.69845,-0.11402999999999999,-0.097097,0.014782,0.050817,-0.10099,0.64881,3.1605,-9.513
209_32,209,32,-0.6997,-0.6985600000000001,-0.11402999999999999,-0.097059,0.020832,0.046977,-0.09587899999999999,0.37361,2.9183,-9.6979
209_33,209,33,-0.69962,-0.69865,-0.11402999999999999,-0.097012,0.029437,0.039508999999999996,-0.092691,0.36351999999999995,2.806,-9.8026
209_34,209,34,-0.69955,-0.6987399999999999,-0.11402000000000001,-0.09696,0.035404000000000005,0.037348,-0.086315,0.41915,2.8756,-9.7218
209_35,209,35,-0.69947,-0.69882,-0.11402000000000001,-0.096914,0.025976,0.040317,-0.08165800000000001,0.19793,2.7476,-9.6666
209_36,209,36,-0.6993699999999999,-0.69892,-0.11405,-0.09688,0.017866,0.044683999999999995,-0.07747000000000001,0.33773000000000003,2.6043,-9.7515
209_37,209,37,-0.6993,-0.6990000000000001,-0.11405,-0.096835,0.023587,0.041701999999999996,-0.082958,-0.031722,2.4502,-9.7873
209_38,209,38,-0.69922,-0.69908,-0.11405,-0.09678400000000001,0.034145999999999996,0.03823,-0.087497,0.16472,2.4257,-9.7636
209_39,209,39,-0.69914,-0.69917,-0.11405,-0.096724,0.032866,0.049758,-0.08745499999999999,-0.012891,2.3642,-9.5803
209_40,209,40,-0.69905,-0.69926,-0.11405,-0.0967,0.023885,0.041652999999999996,-0.094455,-0.0092813,2.3671,-9.4239
209_41,209,41,-0.69896,-0.69935,-0.11406,-0.096661,0.016999,0.042829,-0.094311,-0.08354400000000001,2.2637,-9.472000000000001
209_42,209,42,-0.69887,-0.69945,-0.11407,-0.096623,0.014669999999999999,0.045221,-0.10131,-0.21402,2.2141,-9.5974
209_43,209,43,-0.6987800000000001,-0.69955,-0.11409000000000001,-0.096577,0.019057,0.050178,-0.10187,-0.14986,2.2048,-9.5659
209_44,209,44,-0.69868,-0.69965,-0.11408,-0.09651799999999999,0.023799,0.053953999999999995,-0.11225,-0.42922,2.1942,-9.4744
209_45,209,45,-0.69858,-0.69976,-0.11409000000000001,-0.09647,0.024509,0.049898000000000005,-0.11648,-0.24941,2.2465,-9.2989
209_46,209,46,-0.6984600000000001,-0.6998800000000001,-0.11412,-0.096425,0.011002,0.059885,-0.12261,-0.40506,2.1166,-9.2869
209_47,209,47,-0.69834,-0.70001,-0.11415,-0.096377,0.014119999999999999,0.063139,-0.13608,-0.2647,2.0822,-9.2449
209_48,209,48,-0.69823,-0.70011,-0.11417000000000001,-0.096341,0.005823399999999999,0.066847,-0.13559000000000002,-0.19855,2.2085,-9.1742
209_49,209,49,-0.6981,-0.70024,-0.1142,-0.096292,0.013013,0.0664,-0.14139000000000002,-0.24982,2.0749,-9.3265
209_50,209,50,-0.69797,-0.70038,-0.11423,-0.096243,0.012071,0.067723,-0.14219,0.017141999999999998,2.1523,-9.3767
209_51,209,51,-0.6978300000000001,-0.7005100000000001,-0.11425999999999999,-0.096187,0.017212,0.070313,-0.14551,-0.16668,2.0286,-9.3582
209_52,209,52,-0.6977,-0.70065,-0.11427000000000001,-0.096147,0.018039,0.068139,-0.1473,0.13662,2.0021,-9.312000000000001
209_53,209,53,-0.6975600000000001,-0.7007899999999999,-0.11431,-0.096095,0.013024,0.07004400000000001,-0.14876,0.10967,2.0107,-9.2134
209_54,209,54,-0.69743,-0.70093,-0.11434000000000001,-0.09605,0.0089779,0.066735,-0.14800000000000002,0.19708,1.9139,-9.2941
209_55,209,55,-0.69728,-0.70107,-0.11438,-0.096001,0.0057995,0.075404,-0.15367999999999998,0.42467,1.8704,-9.386000000000001
209_56,209,56,-0.69714,-0.70121,-0.1144,-0.095955,0.008451899999999998,0.06906799999999999,-0.15606,0.28210999999999997,1.7566,-9.3832
209_57,209,57,-0.6970000000000001,-0.70136,-0.11442000000000001,-0.095917,0.009457799999999999,0.059580999999999995,-0.15179,0.6053,1.7558,-9.3511
209_58,209,58,-0.69686,-0.70149,-0.11445,-0.09587899999999999,0.0086278,0.058511,-0.14769000000000002,0.48623999999999995,1.7504,-9.2712
209_59,209,59,-0.69672,-0.70163,-0.11449000000000001,-0.095845,-0.0012279,0.064585,-0.15333,0.6611,1.808,-9.2626
209_60,209,60,-0.69657,-0.7017800000000001,-0.11452999999999999,-0.095803,-0.0057831,0.068998,-0.15514,0.58821,1.7254,-9.3973
209_61,209,61,-0.6964199999999999,-0.70193,-0.11457,-0.09578300000000001,-0.008601000000000001,0.057808000000000005,-0.15747,0.6016100000000001,1.7412,-9.5234
209_62,209,62,-0.69627,-0.70207,-0.1146,-0.095763,-0.0026494,0.051553999999999996,-0.16097999999999998,0.61795,1.7073,-9.655
209_63,209,63,-0.69613,-0.70221,-0.11463,-0.095743,-0.0069781999999999995,0.05407000000000001,-0.15434,0.53989,1.8069,-9.5624
209_64,209,64,-0.69597,-0.70236,-0.11465999999999998,-0.095715,-0.005239199999999999,0.055313,-0.16154000000000002,0.61969,1.8386,-9.4346
209_65,209,65,-0.69581,-0.70252,-0.1147,-0.095703,-0.012153,0.053853,-0.17013,0.46555,1.9029,-9.3489
209_66,209,66,-0.69565,-0.70267,-0.11473,-0.095702,-0.016375999999999998,0.045259,-0.17185999999999998,0.58521,2.0329,-9.3912
209_67,209,67,-0.6954899999999999,-0.70282,-0.11477000000000001,-0.095699,-0.018424,0.049444999999999996,-0.17354,0.38616,2.089,-9.5146
209_68,209,68,-0.69534,-0.70297,-0.1148,-0.09568600000000001,-0.015616,0.049341,-0.18299,0.2922,2.1962,-9.5744
209_69,209,69,-0.69517,-0.70314,-0.11483,-0.095679,-0.013015,0.050367,-0.1816,0.24575999999999998,2.3967,-9.5007
209_70,209,70,-0.695,-0.7033,-0.11485999999999999,-0.095682,-0.016066,0.042345,-0.18581,0.1707,2.4272,-9.5058
209_71,209,71,-0.69482,-0.7034699999999999,-0.11489,-0.095667,-0.0089481,0.056680999999999995,-0.18792999999999999,0.29484,2.4978,-9.513
209_72,209,72,-0.69466,-0.70362,-0.11492999999999999,-0.095674,-0.014675,0.059076,-0.18695,0.13551,2.5556,-9.4682
209_73,209,73,-0.69448,-0.7038,-0.11497,-0.09567,-0.016302,0.052997,-0.19419,0.30082,2.613,-9.4649
209_74,209,74,-0.69429,-0.70398,-0.115,-0.095657,-0.010058,0.056696,-0.19968,0.29131,2.6531,-9.4514
209_75,209,75,-0.69411,-0.70415,-0.11505,-0.095647,-0.015785,0.059788,-0.1992,0.30173,2.6987,-9.4196
209_76,209,76,-0.69393,-0.70433,-0.11507,-0.09563200000000001,-0.006923100000000001,0.059561,-0.20245,0.38821,2.7618,-9.3559
209_77,209,77,-0.6937399999999999,-0.7045100000000001,-0.1151,-0.095617,-0.0063226,0.057253,-0.20676999999999998,0.36315,2.7002,-9.4116
209_78,209,78,-0.6935399999999999,-0.7047,-0.11513,-0.095597,-0.0047639,0.061332000000000005,-0.21089000000000002,0.57077,2.8502,-9.3419
209_79,209,79,-0.69335,-0.70489,-0.11515999999999998,-0.09557,0.0015065,0.063446,-0.20838,0.66833,2.8436,-9.2761
209_80,209,80,-0.69316,-0.70508,-0.11519000000000001,-0.095571,0.0010625,0.060052999999999995,-0.21428000000000003,0.77762,2.8903,-9.3295
209_81,209,81,-0.69296,-0.70527,-0.11520999999999999,-0.09554800000000001,0.0047684,0.05594299999999999,-0.21085,0.68711,2.7952,-9.2659
209_82,209,82,-0.69277,-0.70545,-0.11523,-0.095525,0.0054017,0.054175,-0.20839000000000002,0.81142,2.8005,-9.3222
209_83,209,83,-0.69258,-0.7056399999999999,-0.11525999999999999,-0.0955,-0.0020191,0.064205,-0.20633,0.8927200000000001,2.8326,-9.2167
209_84,209,84,-0.69239,-0.7058300000000001,-0.11528,-0.095481,9.089700000000001e-05,0.060548000000000005,-0.20463,0.8738100000000001,2.8442,-9.1706
209_85,209,85,-0.6922,-0.70601,-0.1153,-0.095468,-0.0016242000000000001,0.050147000000000004,-0.20479,1.1266,2.8188,-9.3216
209_86,209,86,-0.69202,-0.70619,-0.11532,-0.095454,-0.0016659000000000003,0.049821,-0.19807,1.0268,2.7704,-9.4075
209_87,209,87,-0.6918300000000001,-0.7063699999999999,-0.11534000000000001,-0.095436,0.0020593000000000005,0.051153,-0.20179,1.2458,2.7987,-9.4136
209_88,209,88,-0.6916399999999999,-0.70655,-0.11537,-0.095415,0.001891,0.05271900000000001,-0.19349,1.1226,2.8335,-9.3215
209_89,209,89,-0.69147,-0.70672,-0.11538,-0.095402,0.001438,0.043976,-0.18608,1.1504,2.8687,-9.3304
209_90,209,90,-0.6913,-0.70689,-0.1154,-0.09539700000000001,-0.0049873999999999995,0.040519,-0.18918,1.1365,2.7611,-9.5007
209_91,209,91,-0.69113,-0.70705,-0.11542000000000001,-0.09538300000000001,-0.0027522,0.049025,-0.18116,0.9459700000000001,2.6932,-9.5751
209_92,209,92,-0.69094,-0.70723,-0.11542000000000001,-0.095371,0.005181100000000001,0.042163,-0.18108,0.9649399999999999,2.6359,-9.6228
209_93,209,93,-0.69079,-0.70739,-0.11542999999999999,-0.095359,0.0045776,0.036472000000000004,-0.17044,0.7657,2.6148,-9.4997
209_94,209,94,-0.69063,-0.70754,-0.11542999999999999,-0.09535700000000001,-0.00074059,0.030538,-0.16902,0.69908,2.562,-9.4923
209_95,209,95,-0.69048,-0.70768,-0.11544000000000001,-0.09535700000000001,-0.0022410999999999998,0.029958999999999996,-0.16814,0.54296,2.5114,-9.5034
209_96,209,96,-0.6903100000000001,-0.70785,-0.11547,-0.095358,-0.014031,0.030074,-0.1677,0.41118000000000005,2.4401,-9.5843
209_97,209,97,-0.69016,-0.70799,-0.11548,-0.09536,-0.0059277,0.030854000000000003,-0.1634,0.30208,2.374,-9.6625
209_98,209,98,-0.69001,-0.70813,-0.1155,-0.09535700000000001,-0.0055254,0.034356,-0.16055,0.14753,2.3062,-9.7039
209_99,209,99,-0.68986,-0.70828,-0.11550999999999999,-0.095349,-0.0021338,0.037695,-0.15963,0.081557,2.3485,-9.4987
209_100,209,100,-0.6896899999999999,-0.70844,-0.11552,-0.09535700000000001,-0.0058934,0.040781,-0.1717,-0.10399000000000001,2.2684,-9.3655
209_101,209,101,-0.6895399999999999,-0.70858,-0.11555,-0.095363,-0.017138,0.036715,-0.16446,-0.12979000000000002,2.2985,-9.2575
209_102,209,102,-0.68938,-0.70873,-0.11558,-0.095374,-0.024877,0.040831,-0.17423,-0.31958000000000003,2.3418,-9.2903
209_103,209,103,-0.68921,-0.7088899999999999,-0.11563,-0.095388,-0.030605,0.042933,-0.17675,-0.27831999999999996,2.4086,-9.3752
209_104,209,104,-0.68905,-0.70904,-0.11564,-0.095375,-0.027164999999999998,0.053348,-0.18239,-0.40171999999999997,2.5298,-9.36
209_105,209,105,-0.68887,-0.70921,-0.11569000000000002,-0.09537799999999999,-0.025246,0.052457000000000004,-0.1921,-0.37044,2.6732,-9.2959
209_106,209,106,-0.6886899999999999,-0.70938,-0.11573,-0.09537999999999999,-0.022303,0.051365999999999995,-0.19598,-0.24796999999999997,2.7556,-9.2491
209_107,209,107,-0.6884899999999999,-0.7095600000000001,-0.11578,-0.09538300000000001,-0.030237,0.058785000000000004,-0.20451,-0.30423,3.0224,-9.0632
209_108,209,108,-0.6883199999999999,-0.70972,-0.11582,-0.095403,-0.030692,0.060132000000000005,-0.20618000000000003,-0.10046000000000001,3.1907,-9.109
209_109,209,109,-0.68812,-0.7099,-0.11587,-0.095404,-0.031161,0.063211,-0.21166,-0.1912,3.3612,-8.8227
209_110,209,110,-0.68792,-0.71009,-0.11594000000000002,-0.095424,-0.047638,0.059225,-0.21541,0.08393400000000001,3.6593,-9.6322
209_111,209,111,-0.6877,-0.71028,-0.11600999999999999,-0.095432,-0.044275999999999996,0.06993400000000001,-0.22263000000000002,0.6071300000000001,3.2044,-11.203
209_112,209,112,-0.6875100000000001,-0.7104600000000001,-0.11606,-0.095444,-0.041634,0.065078,-0.21619000000000002,-0.22030999999999998,4.9975,-10.350999999999999
209_113,209,113,-0.6873199999999999,-0.71063,-0.11607,-0.095468,-0.021718,0.027299,-0.20596,-1.2847,3.3825,-11.969000000000001
209_114,209,114,-0.68713,-0.71082,-0.11607999999999999,-0.095448,0.011498,0.046369,-0.21294000000000002,-0.68733,4.3322,-11.175
209_115,209,115,-0.68696,-0.71099,-0.11612,-0.09538200000000001,0.015178,0.08929400000000001,-0.18107,-1.886,4.3161,-10.603
209_116,209,116,-0.68675,-0.71117,-0.11617999999999999,-0.095415,0.0094488,0.072996,-0.16882,-2.3031,3.1644,-9.9853
209_117,209,117,-0.68662,-0.7113,-0.11623,-0.09537999999999999,-0.011505,0.07266,-0.14148,-1.919,4.2009,-9.1661
209_118,209,118,-0.6864899999999999,-0.7114199999999999,-0.11631,-0.095315,-0.0049904,0.099593,-0.12775,-1.7844,2.9437,-9.9467
209_119,209,119,-0.68637,-0.71153,-0.11642999999999999,-0.095238,-0.024313,0.1277,-0.11220999999999999,-0.55099,3.863,-9.2704
209_120,209,120,-0.6862199999999999,-0.71168,-0.11644000000000002,-0.09518,-0.012844999999999999,0.11191,-0.088699,-1.1894,3.0903,-9.0668
209_121,209,121,-0.68613,-0.7117600000000001,-0.11652,-0.095135,-0.019188,0.082247,-0.08278300000000001,-0.10430999999999999,3.5558,-8.9382
209_122,209,122,-0.68606,-0.71182,-0.11662,-0.095082,-0.027964,0.096442,-0.06046,-0.21825999999999998,2.8666,-9.1562
209_123,209,123,-0.68598,-0.7118899999999999,-0.11672,-0.09502000000000001,-0.025125,0.10604000000000001,-0.070658,-0.80575,3.3392,-8.2101
209_124,209,124,-0.68587,-0.7119800000000001,-0.11685999999999999,-0.09498200000000001,-0.059830999999999995,0.1011,-0.053114999999999996,-0.14093,3.6058,-7.8587
209_125,209,125,-0.6858,-0.71203,-0.11698,-0.094958,-0.050855000000000004,0.085793,-0.05855,-1.4183,3.2475,-7.7648
209_126,209,126,-0.68572,-0.71208,-0.11712,-0.094916,-0.056112999999999996,0.11125,-0.058985,0.60851,4.3255,-7.9141
209_127,209,127,-0.6856300000000001,-0.71215,-0.11728,-0.094873,-0.073448,0.1296,-0.067237,0.043989,4.2566,-8.1532
220_0,220,0,-0.17518,-0.97303,-0.14897,-0.018090000000000002,0.14565,-0.051553999999999996,0.16629000000000002,0.43459,2.2997,-10.032
220_1,220,1,-0.17532999999999999,-0.9729899999999999,-0.14906,-0.018249,0.077686,-0.057687999999999996,0.15464,-1.9364,2.1867,-7.8099
220_2,220,2,-0.17551,-0.97295,-0.14909,-0.018216,-0.020647,0.0074193,0.15113,2.4251,2.166,-7.3805
220_3,220,3,-0.17569,-0.9729,-0.1492,-0.018224,-0.09593099999999999,-0.012328,0.15366,-0.9819100000000001,3.4893,-7.0086
220_4,220,4,-0.17588,-0.97285,-0.14928,-0.018338999999999998,-0.076538,-0.1022,0.13666,1.4148,3.9205,-10.023
220_5,220,5,-0.17615,-0.97285,-0.14895999999999998,-0.018305000000000002,0.029557999999999997,-0.08781699999999999,0.16758,-0.2662,1.953,-12.447000000000001
220_6,220,6,-0.1763,-0.9728600000000001,-0.14876,-0.018357,0.15155,-0.086927,0.10926,-2.7533,0.36963,-11.491
220_7,220,7,-0.17645999999999998,-0.9728600000000001,-0.14858,-0.018328999999999998,0.14693,-0.023181999999999998,0.12485,-0.033332,2.6701,-7.407
220_8,220,8,-0.17661,-0.97283,-0.1486,-0.018352,-0.020138999999999997,-0.032768,0.11700999999999999,-4.2542,5.1792,-3.3966
220_9,220,9,-0.17679,-0.97275,-0.14887999999999998,-0.01852,-0.19007000000000002,-0.033391000000000004,0.10400999999999999,-1.1335,4.2942,-8.6557
220_10,220,10,-0.17690999999999998,-0.9727,-0.14905,-0.018443,-0.12448,0.069986,0.10415,-1.5825,1.3538,-14.106
220_11,220,11,-0.17697000000000002,-0.9727100000000001,-0.14893,-0.0183,0.11384000000000001,0.08766499999999999,0.061497,0.15535,-0.52374,-14.67
220_12,220,12,-0.17709,-0.9727399999999999,-0.14862999999999998,-0.01824,0.24529,-0.010481,0.098425,0.84872,2.9443,-8.3243
220_13,220,13,-0.17725,-0.9726799999999999,-0.14882,-0.01841,0.08956599999999999,-0.09008,0.076923,0.038479,4.9609,-4.405
220_14,220,14,-0.17736,-0.9726299999999999,-0.14898,-0.018430000000000002,-0.13643,-0.0061288,0.091808,0.041253,2.9921,-7.8255
220_15,220,15,-0.17739000000000002,-0.9726,-0.14918,-0.018345,-0.14255,0.08948300000000001,0.045872,-2.002,0.53496,-11.437999999999999
220_16,220,16,-0.17745,-0.97259,-0.14917,-0.018203,0.021847,0.10257999999999999,0.065927,2.246,0.026033999999999998,-13.214
220_17,220,17,-0.17765,-0.97262,-0.14872,-0.018289,0.12484,-0.029432999999999997,0.08758300000000001,-0.5081899999999999,1.9094,-9.568999999999999
220_18,220,18,-0.17776,-0.97262,-0.14858,-0.01835,0.10359000000000002,-0.08064099999999999,0.074138,3.5460000000000003,2.8939,-7.2704
220_19,220,19,-0.17787,-0.97259,-0.14862,-0.018300999999999998,-0.027466,0.030541000000000002,0.09628400000000001,2.1033,2.625,-6.1392
220_20,220,20,-0.17793,-0.9725600000000001,-0.14877,-0.018290999999999998,-0.11832000000000001,0.021319,0.05324500000000001,1.8172,1.5294,-7.5594
220_21,220,21,-0.17812,-0.97254,-0.14870999999999998,-0.018247,-0.093944,-0.065166,0.12813,2.182,-0.42258,-11.405
220_22,220,22,-0.17829,-0.97251,-0.14869000000000002,-0.018401,-0.0061661,-0.14302,0.11494000000000001,-1.7452,0.66945,-12.345
220_23,220,23,-0.17842,-0.9724799999999999,-0.14869000000000002,-0.018369999999999997,0.0054598,0.007005,0.11382,4.0625,4.2564,-10.261
220_24,220,24,-0.17857,-0.97245,-0.14875,-0.018249,-0.032163,0.085163,0.13245,-0.9701700000000001,1.7127,-9.0869
220_25,220,25,-0.17865999999999999,-0.97241,-0.14884,-0.018435,-0.011106,-0.067763,0.11915999999999999,2.5673,1.093,-8.164
220_26,220,26,-0.1789,-0.97236,-0.14886,-0.018547,-0.038133999999999994,-0.11327999999999999,0.18338,2.5878,0.62131,-9.051
220_27,220,27,-0.17907,-0.9723200000000001,-0.14895999999999998,-0.018623,-0.091061,-0.065015,0.12633,0.64712,2.21,-9.0822
220_28,220,28,-0.17923,-0.97226,-0.14912,-0.018611000000000003,-0.12705999999999998,0.011791,0.13935,2.4671,4.0579,-9.1314
220_29,220,29,-0.17939000000000002,-0.9722299999999999,-0.14914000000000002,-0.018571999999999998,-0.10577,-0.047345,0.12279000000000001,-0.60065,2.5868,-11.140999999999998
220_30,220,30,-0.17956,-0.9722,-0.14912,-0.018694,-0.0029921999999999995,-0.11919,0.12805,2.4994,2.1286,-12.099
220_31,220,31,-0.17973,-0.97219,-0.149,-0.018751,0.085855,-0.082013,0.12394000000000001,0.072145,1.5852,-10.044
220_32,220,32,-0.17982,-0.9721700000000001,-0.14897,-0.018795,0.013938999999999998,-0.048833999999999995,0.068226,1.5465,3.319,-6.2326
220_33,220,33,-0.18004,-0.9720799999999999,-0.14931,-0.018831,-0.13569,-0.055143,0.093636,0.47007,4.8219,-4.6975
220_34,220,34,-0.18014000000000002,-0.9720200000000001,-0.14953,-0.019005,-0.20798000000000003,-0.11497,0.066999,-0.29751,3.4601,-8.6529
220_35,220,35,-0.18023,-0.97198,-0.14966,-0.019091,-0.11427999999999999,-0.060733,0.0717,0.82842,2.9655,-12.449000000000002
220_36,220,36,-0.18031,-0.97198,-0.14957,-0.01911,0.06770599999999999,-0.036694,0.060244000000000006,-2.3752,3.0278,-11.450999999999999
220_37,220,37,-0.18042,-0.9719700000000001,-0.14951,-0.019193,0.091018,-0.062574,0.04897,-0.30654000000000003,4.7291,-8.6768
220_38,220,38,-0.1805,-0.97195,-0.14954,-0.019241,-0.031908,-0.043143,0.062661,-0.92222,4.8971,-7.394
220_39,220,39,-0.18057,-0.9719200000000001,-0.14965,-0.019258,-0.09637000000000001,-0.0050843,0.056598,0.22626999999999997,2.9406,-9.0813
220_40,220,40,-0.18064000000000002,-0.9718899999999999,-0.14977000000000001,-0.019251,-0.093248,0.013724,0.064775,0.08377000000000001,3.2466,-10.094
220_41,220,41,-0.18075,-0.9718899999999999,-0.14961,-0.019356,-0.05165,-0.055077999999999995,0.059699,-0.39799999999999996,3.7172,-10.645
220_42,220,42,-0.18086,-0.9718700000000001,-0.14959,-0.019419,0.010666,-0.06551599999999999,0.076264,0.73307,2.6005,-11.354000000000001
220_43,220,43,-0.18097,-0.9718600000000001,-0.14955,-0.019455,0.023215,-0.047575,0.086801,-1.3021,5.3025,-8.1426
220_44,220,44,-0.18107,-0.9718399999999999,-0.14956,-0.019453,-0.0078201,-0.009048,0.08073999999999999,0.49021000000000003,4.1747,-8.6082
220_45,220,45,-0.18119000000000002,-0.9717899999999999,-0.14974,-0.019484,-0.064446,-0.023767,0.099118,-0.50725,3.5049,-9.0796
220_46,220,46,-0.18133,-0.97175,-0.1498,-0.019558000000000002,-0.058053,-0.066414,0.10693,0.17148,4.9894,-8.9166
220_47,220,47,-0.18147,-0.97172,-0.14983,-0.019578,-0.029397000000000003,-0.028272000000000002,0.11402000000000001,1.3515,3.242,-11.594000000000001
220_48,220,48,-0.1816,-0.9717,-0.1498,-0.019569,0.023587,-0.012919,0.10293,0.26798,3.9081,-10.05
220_49,220,49,-0.18175,-0.9716799999999999,-0.14972,-0.019615999999999998,0.086425,-0.058232000000000006,0.11492000000000001,1.27,3.6782,-8.1617
220_50,220,50,-0.18195,-0.97165,-0.14965,-0.019733,0.037857999999999996,-0.12532000000000001,0.14695,-1.4946,4.3819,-5.8768
220_51,220,51,-0.18212,-0.9716100000000001,-0.14972,-0.019847999999999998,-0.079863,-0.09955499999999999,0.12905999999999998,-1.9925,5.7911,-6.3736
220_52,220,52,-0.18228,-0.97155,-0.14993,-0.019809,-0.15838,0.040063,0.14087,-1.3231,4.37,-10.712
220_53,220,53,-0.18242,-0.97154,-0.14981,-0.019791999999999997,-0.08604400000000001,0.044554,0.12863,-2.6593,4.369,-11.839
220_54,220,54,-0.18261,-0.97151,-0.14974,-0.019802,0.053896000000000006,-0.042872,0.15627,-0.3596,5.7992,-11.227
220_55,220,55,-0.18281,-0.9715,-0.14957,-0.01983,0.1297,-0.070243,0.14895999999999998,-0.75693,3.9193,-11.200999999999999
220_56,220,56,-0.18297,-0.9715,-0.14942,-0.019782,0.12611,-0.0032126999999999993,0.1264,0.19677999999999998,5.3403,-7.5665
220_57,220,57,-0.18314,-0.97141,-0.14977000000000001,-0.01973,0.007186799999999999,0.039455000000000004,0.12492,-0.43613999999999997,6.2877,-5.2987
220_58,220,58,-0.18328,-0.9713700000000001,-0.14987999999999999,-0.019750999999999998,-0.091445,-0.018011000000000003,0.11625999999999999,-0.8841700000000001,5.3194,-7.756
220_59,220,59,-0.18342999999999998,-0.97134,-0.14987999999999999,-0.019783000000000002,-0.0068441000000000005,-0.043193,0.11805,-0.76649,2.7401,-12.072000000000001
220_60,220,60,-0.18354,-0.97135,-0.1497,-0.0197,0.15519000000000002,0.024931000000000002,0.09075,-0.56462,4.672,-11.561
220_61,220,61,-0.1837,-0.97134,-0.14954,-0.019602,0.17292000000000002,0.07295900000000001,0.088295,-0.046087,6.0227,-8.4259
220_62,220,62,-0.1838,-0.97134,-0.14943,-0.019551,0.090542,0.012392,0.080703,-0.33148,4.6727,-6.6556
220_63,220,63,-0.1839,-0.9713200000000001,-0.14944000000000002,-0.019543,-0.0054210000000000005,-0.005710100000000001,0.083466,2.2829,3.4773,-8.8343
220_64,220,64,-0.18398,-0.9713,-0.14945999999999998,-0.01949,-0.010163,0.034605000000000004,0.07147,0.8335600000000001,3.5639,-10.714
220_65,220,65,-0.18411,-0.9713299999999999,-0.14914000000000002,-0.019413,0.097477,0.020522,0.062802,1.9145,2.5713,-11.63
220_66,220,66,-0.18420999999999998,-0.97135,-0.14892,-0.019395,0.17754,-0.030892000000000003,0.080429,0.71448,3.63,-8.9768
220_67,220,67,-0.18432,-0.97135,-0.14873,-0.019433000000000002,0.14737999999999998,-0.070016,0.07114,1.0276,2.2173,-9.0271
220_68,220,68,-0.18444000000000002,-0.97135,-0.14861,-0.01939,0.10136,0.00039339,0.098699,1.4843,0.67782,-9.2384
220_69,220,69,-0.18450999999999998,-0.9713299999999999,-0.14868,-0.019316999999999997,0.063269,0.036973,0.083049,0.76868,0.49498000000000003,-8.2982
220_70,220,70,-0.18465,-0.9713,-0.14868,-0.019309,-0.0020698,-0.010955,0.11227000000000001,2.7345,1.1002,-9.39
220_71,220,71,-0.18483,-0.9712700000000001,-0.14866,-0.019377000000000002,0.0029892,-0.07623400000000001,0.13348,0.75735,1.3692,-10.065
